gene_id,T1_FPKM,T2_FPKM,T3_FPKM,T4_FPKM,T5_FPKM,T6_FPKM,T7_FPKM,T8_FPKM,T9_FPKM,T10_FPKM,T11_FPKM,T12_FPKM,T13_FPKM,T14_FPKM,T15_FPKM
YBL006W-A,448.458,398.573,312.468,437.377,398.922,427.001,275.312,360.77,418.551,449.512,415.302,567.782,529.274,628.203,497.671
YBL007C,726.356,607.602,492.755,360.037,301.929,487.202,423.177,417.299,459.335,566.6265000000001,603.041,787.364,730.991,705.501,680.451
YBL008W,156.335,185.208,203.928,300.316,254.388,239.811,264.916,237.017,23.986,138.6955,177.493,154.839,133.273,127.217,12.917
YBL008W-A,641.762,403.357,454.069,533.358,938.835,408.867,578.452,528.784,132.258,450.62699999999995,237.125,0.0,537.356,533.724,839.815
YBL009W,208.192,252.239,297.473,415.973,48.967,502.672,575.068,603.161,56.576,517.494,328.852,272.799,24.612,211.733,181.681
YBL010C,296.597,323.752,34.973,315.667,459.416,596.681,605.441,625.333,475.379,479.98199999999997,353.739,245.279,359.421,274.235,31.781
YBL011W,282.513,278.044,302.118,415.833,36.256,472.827,426.151,439.301,486.666,515.756,439.713,511.734,38.744,277.259,261.614
YBL012C,254.081,256.438,224.613,30.159,265.146,32.248,319.548,313.635,325.196,328.6195,242.048,392.625,254.585,16.378,255.406
YBL013W,701.164,656.986,563.494,565.365,305.278,591.965,621.962,458.514,581.295,278.6725,478.188,802.221,100.028,846.921,620.438
YBL014C,198.736,211.445,249.883,468.959,250.608,129.369,154.004,147.819,151.921,92.3535,140.647,124.208,174.512,18.622,161.689
YBL015W,137.13,130.829,125.75,666.291,114.286,631.003,335.031,379.477,567.161,854.6835,2000.95,462.544,272.861,208.655,162.808
YBL016W,35.87,509.052,693.695,130.92,154.571,140.112,145.257,124.432,100.761,502.322,801.848,415.331,285.542,311.284,367.354
YBL017C,448.123,41.009,38.488,395.728,317.346,366.182,409.014,443.607,447.463,432.3565,551.783,442.189,328.102,368.184,360.347
YBL018C,125.856,128.124,144.826,197.306,167.06,125.064,154.968,154.161,149.257,149.381,137.004,106.133,983.386,172.424,162.344
YBL019W,324.999,29.142,257.946,238.934,227.816,353.078,311.431,316.473,279.016,255.7375,278.451,295.753,328.819,337.858,323.483
YBL020W,391.594,479.547,515.089,710.414,565.622,721.486,622.642,622.955,648.784,616.0965,40.389,262.494,320.343,359.518,359.861
YBL021C,838.558,76.41,870.345,118.374,185.595,274.067,230.225,204.898,189.266,207.324,173.3,139.124,142.15,114.228,116.167
YBL022C,100.465,936.535,866.673,704.311,529.707,135.973,172.87,164.465,163.935,170.3075,192.219,199.971,998.649,879.475,839.213
YBL023C,261.356,236.573,296.668,374.924,527.158,470.793,341.434,242.886,202.482,112.969,124.248,138.833,241.587,243.225,223.068
YBL024W,41.159,562.296,804.584,189.762,149.89,481.276,502.976,475.678,422.675,418.9565,140.057,133.183,306.858,298.448,353.921
YBL025W,737.437,736.458,743.632,790.857,704.699,633.409,591.787,588.015,682.971,61.6265,787.179,474.973,636.238,682.536,694.811
YBL026W,475.962,431.257,477.583,616.612,653.109,598.265,597.027,562.147,574.821,504.302,524.918,436.044,492.004,485.235,460.55
YBL027W,2180.72,2126.71,2559.73,4646.22,6017.75,3438.64,3322.59,3025.13,2523.79,2032.665,984.294,719.823,1715.87,1962.79,2247.87
YBL028C,220.164,312.038,558.477,1493.96,1356.21,285.203,320.37,242.898,183.937,159.263,494.671,235.995,110.931,147.799,181.654
YBL029C-A,397.929,330.949,241.146,152.767,175.481,267.156,211.052,247.752,256.492,242.3075,366.477,442.83,482.577,561.852,557.569
YBL029W,417.425,447.496,413.665,476.956,497.584,379.341,29.384,237.883,202.047,254.1295,360.484,362.743,379.919,378.167,509.094
YBL030C,627.388,631.225,667.316,751.182,1228.06,2589.07,2417.2,2037.26,2323.47,2731.38,2741.08,1524.49,877.339,693.989,584.566
YBL031W,111.094,119.526,131.659,135.956,105.336,142.003,28.804,29.382,261.278,284.3175,199.467,138.416,138.687,923.915,93.688
YBL032W,475.891,444.809,458.276,552.967,611.757,635.287,723.443,918.833,108.266,120.0855,101.598,793.578,701.931,547.885,422.916
YBL033C,113.245,118.271,184.196,182.73,119.996,107.694,877.324,943.003,948.962,121.13499999999999,132.724,124.65,168.243,163.287,155.577
YBL034C,146.333,135.869,142.104,135.063,140.237,155.307,175.245,18.605,170.882,71.03399999999999,111.315,102.543,115.857,113.892,119.136
YBL035C,153.274,177.987,220.032,182.651,290.938,462.115,470.666,358.224,271.515,126.2915,118.757,10.64,120.013,145.404,16.107
YBL036C,110.301,121.161,142.791,182.994,179.813,122.073,108.234,108.448,100.371,103.97200000000001,778.013,648.631,100.363,101.979,112.862
YBL037W,194.078,206.531,187.062,124.528,117.968,184.289,192.075,23.603,258.719,279.118,242.403,207.921,214.107,171.897,158.479
YBL038W,929.954,107.01,101.218,904.251,124.267,223.575,262.018,271.988,278.441,290.4515,344.943,282.245,148.745,104.493,108.376
YBL039C,453.125,906.188,212.218,692.232,437.404,458.594,630.308,520.543,414.915,351.562,495.934,340.177,219.332,238.245,305.034
YBL039C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBL039W-B,671.713,708.387,474.817,243.113,624.565,158.961,277.069,286.112,319.156,302.7255,820.176,1039.96,1181.45,908.962,1108.44
YBL040C,125.381,129.218,111.677,119.969,193.341,247.336,231.531,235.011,218.359,193.76,210.115,163.323,157.8,160.678,172.518
YBL041W,418.529,386.89,390.018,371.58,271.303,356.265,374.739,367.37,363.14,400.0955,440.064,501.683,578.879,555.671,543.555
YBL042C,698.116,991.394,210.045,408.736,197.551,612.962,684.905,587.535,53.047,465.73199999999997,409.549,202.998,656.315,57.005,561.405
YBL043W,741.209,67.271,804.745,545.348,279.376,213.303,208.006,251.38,252.231,346.4335,166.163,580.478,142.853,128.084,115.319
YBL044W,134.519,126.282,0.710795,166.983,0.737958,0.0,0.606245,0.0,138.023,363.86850000000004,148.477,242.862,0.84117,0.839053,15.843
YBL045C,544.575,473.618,391.302,290.635,473.143,1341.4,1039.35,954.903,1178.51,1277.875,1346.73,1391.61,1135.56,918.956,692.826
YBL046W,365.785,298.953,415.169,52.461,528.928,445.586,422.876,437.344,422.431,404.7145,399.676,322.395,389.582,402.991,385.537
YBL047C,854.966,758.192,624.917,37.999,281.632,613.227,56.298,56.291,59.196,666.806,887.399,111.96,858.559,830.013,749.728
YBL048W,325.963,274.282,222.821,153.299,133.152,214.971,160.915,135.529,156.588,128.144,198.37,293.655,231.043,319.05,342.559
YBL049W,548.638,482.426,341.08,283.948,142.749,295.199,259.031,191.584,190.764,190.67849999999999,347.593,431.208,359.228,552.095,637.541
YBL050W,172.604,145.969,119.189,941.536,130.661,194.722,167.635,152.697,154.635,153.9205,206.386,207.194,195.492,214.084,208.925
YBL051C,540.708,576.685,584.596,823.093,679.456,583.975,539.226,549.508,536.549,544.761,38.093,474.836,603.801,547.953,445.432
YBL052C,25.139,248.633,246.608,258.486,170.011,237.576,287.148,324.398,355.851,295.3555,262.976,260.226,284.078,225.693,22.977
YBL053W,60.709,540.594,593.794,646.907,581.605,747.417,652.307,872.561,832.281,846.6175000000001,834.605,647.459,725.298,569.325,590.101
YBL054W,260.571,338.434,640.394,146.321,106.965,185.019,185.844,176.575,113.048,124.95150000000001,590.168,103.359,155.016,173.161,233.272
YBL055C,35.691,394.949,443.487,953.942,690.227,385.256,407.615,437.191,425.162,244.707,358.191,444.028,379.413,360.683,363.389
YBL056W,169.749,156.525,136.015,148.395,155.729,168.524,179.743,183.407,207.914,205.60899999999998,254.708,244.227,220.905,200.54,197.774
YBL057C,826.361,926.281,941.397,118.096,109.521,106.14,109.107,109.525,112.633,107.1825,100.831,902.089,912.086,964.668,962.331
YBL058W,226.594,184.037,164.22,105.828,985.291,161.658,157.086,143.34,146.503,167.9185,206.375,274.593,271.765,259.616,253.261
YBL059C-A,206.45,184.932,170.415,175.287,206.441,460.352,654.825,699.801,759.316,682.316,853.387,818.325,299.784,254.282,204.502
YBL059W,448.051,527.865,388.894,409.295,462.484,108.696,887.408,925.364,103.306,111.0305,118.279,889.385,622.226,610.416,564.722
YBL060W,254.875,260.124,209.343,216.183,262.535,279.054,264.326,246.077,248.694,241.8345,225.254,236.265,222.294,227.429,241.084
YBL061C,194.511,225.644,286.597,593.598,59.634,442.495,441.799,414.093,341.916,329.67949999999996,225.341,129.496,190.193,187.003,160.673
YBL062W,200.567,215.326,353.379,524.923,706.215,547.898,553.479,392.155,387.096,348.61350000000004,394.322,125.524,268.474,159.834,166.705
YBL063W,12.146,119.784,119.444,115.153,110.206,149.831,200.334,239.482,219.539,214.6085,152.998,17.625,150.687,114.639,100.959
YBL064C,879.364,640.891,459.556,201.299,101.925,341.564,325.609,306.489,397.722,461.78700000000003,887.353,1240.14,1019.3,1140.48,1212.9
YBL065W,939.844,783.506,248.395,778.052,429.656,168.434,662.107,136.904,643.117,715.9055000000001,345.913,228.473,157.824,124.268,737.932
YBL066C,197.799,180.889,202.779,223.701,238.156,374.792,246.382,298.967,278.591,290.496,208.761,23.003,240.786,181.214,156.925
YBL067C,135.334,130.471,102.875,566.266,406.759,380.611,350.917,348.719,343.207,187.1125,115.157,122.619,130.48,127.217,122.316
YBL068W,447.438,604.154,830.912,151.095,153.549,684.375,651.976,612.485,544.659,554.8735,275.631,170.033,389.045,392.324,424.268
YBL068W-A,238.695,314.083,875.411,147.659,838.036,331.142,291.441,469.524,460.786,281.89300000000003,297.453,192.854,335.374,379.762,283.396
YBL069W,146.109,18.981,323.029,121.201,391.267,197.246,191.878,198.629,22.736,217.7115,983.671,128.442,143.578,131.338,116.743
YBL070C,102.619,190.829,263.774,917.887,290.986,223.946,152.856,204.907,179.395,129.6365,412.226,979.845,934.155,160.654,102.547
YBL071C,966.702,116.951,216.523,453.707,283.214,656.425,741.562,567.732,644.404,481.9705,465.929,396.547,682.442,769.751,101.741
YBL071C-B,0.0,0.0,0.0,774.444,192.329,593.681,0.0,0.0,0.0,0.0,0.0,0.0,780.248,0.0,917.565
YBL071W-A,232.545,317.88,507.453,1156.51,637.856,172.944,154.626,160.196,145.255,121.65950000000001,109.802,105.919,153.123,242.539,270.885
YBL072C,1328.24,1450.66,1739.74,3300.99,5116.98,3071.27,2751.23,2456.32,2205.82,1631.6999999999998,802.711,542.65,1174.79,1273.72,1463.35
YBL073W,210.622,237.718,331.741,249.266,121.783,10.253,145.287,159.207,13.482,498.858,841.563,543.884,183.114,293.288,196.754
YBL074C,178.105,154.533,135.781,267.058,131.596,8.369,12.09,149.659,112.239,516.057,674.081,124.819,150.507,174.782,194.578
YBL075C,3422.12,2240.67,1365.28,333.653,383.409,328.819,419.777,460.586,518.086,562.474,669.213,665.291,1693.29,2280.72,3230.82
YBL076C,139.672,142.51,172.061,351.967,333.332,190.225,192.675,182.881,176.071,142.036,814.553,566.719,985.584,991.531,105.113
YBL077W,110.911,131.211,152.263,289.809,399.68,175.403,164.475,179.564,182.883,159.0245,852.182,515.219,845.556,943.236,101.535
YBL078C,649.403,548.099,379.877,116.363,85.825,204.394,173.606,196.398,206.755,245.13049999999998,589.846,840.428,777.26,723.583,827.989
YBL079W,280.397,320.672,36.536,603.776,472.556,295.278,303.656,291.249,30.379,285.517,238.036,21.973,232.196,192.029,196.555
YBL080C,190.599,191.063,179.512,120.491,955.241,320.305,422.067,460.794,474.679,568.0699999999999,79.23,732.066,273.136,261.252,239.565
YBL081W,135.335,228.276,609.761,200.456,127.509,438.685,499.217,398.864,318.828,299.507,816.316,548.931,146.603,87.231,756.292
YBL082C,155.341,222.358,302.614,489.316,388.985,276.641,292.896,304.164,300.829,355.256,210.627,195.564,19.137,158.378,172.082
YBL083C,223.716,152.382,244.876,731.544,567.273,270.106,353.541,234.416,288.101,368.5615,309.222,185.619,217.768,196.845,120.029
YBL084C,322.322,297.419,274.092,267.961,317.631,237.608,220.198,227.006,250.966,308.5865,279.161,370.338,375.405,331.608,318.141
YBL085W,25.496,269.362,280.034,228.538,298.504,40.26,429.146,467.804,44.703,247.30550000000002,298.312,365.898,316.658,275.379,250.392
YBL086C,450.025,326.491,288.921,108.507,113.472,132.734,13.605,156.611,149.799,150.52499999999998,377.716,540.597,387.272,438.192,474.783
YBL087C,656.067,822.457,1130.18,2260.87,3564.8,1893.95,1755.89,1605.12,1337.25,1135.6215,477.659,264.259,588.913,668.364,763.319
YBL088C,15.122,145.103,139.414,107.535,673.561,886.668,107.341,107.137,100.504,515.9035,868.844,983.562,969.099,105.409,112.291
YBL089W,243.728,292.335,299.081,327.807,332.965,356.675,284.649,318.032,299.121,356.55550000000005,302.971,272.277,305.406,25.909,279.232
YBL090W,820.316,106.044,110.825,136.037,127.782,230.067,355.395,342.124,355.324,343.2105,408.661,394.085,141.273,117.915,119.54
YBL091C,583.862,51.361,602.551,758.508,487.362,513.644,563.177,625.572,511.894,370.78799999999995,680.233,64.463,694.721,607.837,728.042
YBL091C-A,484.786,483.615,388.351,319.742,282.923,50.983,480.348,521.258,584.962,587.73,633.058,785.397,657.161,604.762,680.288
YBL092W,2575.34,2635.08,3280.92,6368.53,10225.6,5678.0,5015.39,4743.28,3874.71,3106.045,1367.32,942.321,2354.79,2560.17,2794.49
YBL093C,127.476,161.378,294.664,528.508,176.361,996.721,982.669,894.292,781.156,747.656,669.045,712.056,885.426,116.92,137.265
YBL094C,467.865,516.883,631.644,501.855,559.159,449.585,375.822,377.403,47.153,599.2795000000001,114.055,948.424,611.869,528.843,652.778
YBL095W,46.46,442.066,461.986,477.201,319.432,400.985,329.155,353.366,390.001,500.84000000000003,978.327,964.364,610.599,478.332,543.757
YBL096C,342.372,413.231,323.073,578.069,374.016,352.838,301.973,287.813,40.266,431.03999999999996,725.101,782.714,482.423,510.408,388.486
YBL097W,12.286,126.759,161.531,227.283,140.143,129.518,168.305,175.259,169.578,70.32300000000001,965.763,637.075,106.725,776.455,701.179
YBL098W,82.865,659.405,603.624,559.019,625.836,111.043,845.807,749.021,944.483,957.3969999999999,107.333,969.293,106.738,121.191,100.416
YBL099W,448.782,416.52,365.197,320.145,408.355,1023.82,826.256,786.763,938.055,1158.545,1091.45,991.835,823.381,681.652,555.337
YBL100C,380.748,354.151,286.895,225.568,265.034,794.732,648.556,614.829,668.57,840.095,723.439,834.783,605.726,506.294,386.878
YBL100W-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBL100W-B,275.584,274.876,262.296,258.438,171.288,172.533,224.362,254.057,254.779,133.23,236.856,232.917,18.851,185.069,190.392
YBL100W-C,158.651,180.609,174.271,102.351,870.339,156.922,476.666,435.737,282.001,273.101,606.721,992.405,0.0,329.857,830.447
YBL101C,561.685,539.763,468.696,246.975,156.981,262.639,162.799,177.126,171.872,111.38300000000001,339.354,330.068,385.835,399.827,404.866
YBL102W,210.844,182.122,140.918,939.634,156.15,162.667,157.917,152.631,182.082,184.74599999999998,265.313,319.783,285.257,287.134,274.926
YBL103C,53.68,524.554,513.766,558.411,522.767,488.744,509.436,498.592,507.906,516.999,39.683,344.263,50.833,553.428,506.468
YBL104C,18.497,213.452,226.558,257.106,179.835,145.458,168.794,182.068,170.955,181.589,137.084,131.086,179.698,160.042,162.972
YBL105C,442.529,44.571,410.224,378.177,341.754,346.585,341.979,358.406,337.177,355.63300000000004,349.113,340.316,363.031,402.695,358.771
YBL106C,201.502,213.141,195.859,165.584,117.248,106.341,106.984,139.711,151.806,174.6865,156.355,212.649,239.658,193.324,191.032
YBL107C,126.975,133.352,135.532,147.062,159.847,214.254,302.601,296.784,265.833,264.328,267.559,257.844,154.637,131.819,135.641
YBL107W-A,364.508,551.756,388.628,556.16,874.845,362.165,324.442,379.177,598.113,547.858,632.779,701.616,355.477,670.707,601.017
YBL108C-A,330.084,354.225,228.416,131.877,434.852,190.571,413.756,389.927,349.571,246.20499999999998,332.917,485.022,412.341,261.233,44.96
YBL108W,504.639,590.998,668.649,808.791,800.422,779.998,835.223,105.167,958.623,815.7855,404.564,317.838,438.581,370.478,351.218
YBL109W,333.547,234.966,0.293897,103.565,27.447,0.793919,0.0,0.114512,114.139,0.5220135,0.0,100.418,417.365,208.047,338.274
YBL111C,17.055,16.769,147.331,119.204,199.017,351.212,301.193,220.054,172.797,152.58749999999998,120.375,153.578,127.205,157.409,152.435
YBL112C,48.606,510.542,427.773,354.552,615.002,966.957,874.024,625.863,511.325,503.2425,41.785,521.605,392.764,45.576,435.107
YBL113C,484.979,484.207,514.134,387.538,693.774,111.091,89.028,70.062,571.048,609.0360000000001,559.173,514.299,459.197,511.409,494.809
YBL113W-A,393.857,421.532,341.994,318.704,524.512,847.242,677.983,521.622,486.857,493.90999999999997,494.648,412.143,357.792,424.874,373.756
YBR001C,616.415,495.875,34.263,109.175,278.651,316.941,25.759,245.355,252.034,294.35400000000004,701.932,799.251,585.761,583.556,580.211
YBR002C,368.233,512.084,612.271,109.35,78.383,451.374,48.333,458.607,418.903,412.406,314.133,32.012,459.745,436.079,454.337
YBR003W,310.412,28.483,231.788,155.416,140.651,491.347,583.515,666.199,723.894,927.662,104.603,897.562,35.888,382.665,30.915
YBR004C,234.626,292.163,397.459,566.276,586.174,35.114,323.171,310.486,34.325,292.11850000000004,176.792,16.106,200.316,176.122,208.145
YBR005W,107.882,111.152,813.588,703.337,728.618,602.035,541.238,534.598,557.897,360.2755,824.508,109.481,116.301,135.216,141.442
YBR006W,121.561,994.732,862.643,357.753,123.318,554.248,434.066,365.451,477.207,550.8365,117.147,115.489,963.676,113.464,129.183
YBR007C,766.993,108.821,159.429,263.691,318.316,289.756,288.554,27.889,257.227,230.247,109.582,647.539,582.664,700.273,580.396
YBR008C,476.135,661.161,729.611,365.787,191.661,202.599,25.29,278.314,288.103,301.1485,234.146,178.264,23.829,272.879,356.851
YBR009C,2155.37,1891.7,1646.22,1529.87,1296.3,1946.68,4312.62,8421.81,10150.9,7066.225,5124.36,6066.45,3851.14,2735.7,2768.42
YBR010W,850.723,702.174,651.898,788.744,1010.66,997.853,2053.52,3650.96,4539.97,3122.8,2022.15,2365.14,1533.53,1202.09,1123.18
YBR011C,690.891,644.954,664.2,857.635,670.365,611.239,664.757,676.018,674.639,868.3565,741.558,568.116,504.476,601.205,658.251
YBR012C,479.216,449.634,337.443,27.49,378.791,470.479,418.007,49.675,523.145,473.07849999999996,574.138,582.682,55.392,546.388,643.288
YBR012W-A,0.0,0.0,321.298,467.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00187081,24.054
YBR012W-B,599.303,581.204,558.456,63.027,366.431,39.463,486.014,517.915,491.274,414.8385,394.905,419.537,36.349,368.912,359.263
YBR013C,298.886,291.735,265.257,148.369,19.02,307.094,301.729,251.194,28.82,300.8705,263.854,330.879,246.644,216.256,286.303
YBR014C,128.095,123.931,120.776,123.582,150.132,150.8,145.0,144.927,160.081,126.448,179.13,162.833,136.106,148.553,160.192
YBR015C,881.796,889.216,932.946,132.007,113.681,102.927,117.229,109.36,106.312,545.1835,698.547,688.428,774.862,728.974,788.194
YBR016W,257.563,237.178,248.384,196.012,303.253,286.074,228.869,269.78,220.594,335.73900000000003,396.844,400.579,432.939,320.547,294.282
YBR017C,36.398,393.773,511.016,862.215,761.307,448.942,458.436,410.432,399.067,391.375,25.026,220.943,338.091,341.225,343.765
YBR018C,634.013,629.039,354.062,0.308066,0.818381,0.47232,134.463,13.316,229.175,193.16750000000002,54.785,567.537,512.118,759.903,78.087
YBR019C,122.959,925.942,107.958,983.869,651.947,614.553,684.065,639.871,63.252,780.4335,855.395,897.439,961.873,998.131,102.548
YBR020W,129.035,101.247,663.445,589.467,126.532,765.898,741.446,724.298,784.536,503.80150000000003,118.154,131.748,133.876,110.666,119.043
YBR021W,16.751,268.323,518.209,123.693,135.066,569.554,549.468,439.502,361.207,197.1395,615.047,796.929,145.936,12.456,12.585
YBR022W,719.043,762.887,833.856,996.207,93.707,129.633,154.572,147.976,140.123,131.5285,124.683,941.582,636.784,758.022,776.611
YBR023C,340.704,413.378,451.064,723.219,836.062,683.689,664.555,555.033,463.255,431.3145,27.006,209.071,326.281,339.258,331.062
YBR024W,45.741,456.939,41.218,216.492,801.582,44.055,533.968,502.515,572.629,595.1635,109.375,138.543,561.149,554.761,501.303
YBR025C,567.931,509.358,532.748,752.818,712.921,588.44,509.137,435.542,429.004,339.0155,153.665,301.673,387.247,451.523,584.979
YBR026C,1197.8,940.086,744.853,409.796,560.288,937.362,122.993,126.523,150.937,172.3865,583.796,1130.4,1314.95,1317.64,1282.87
YBR027C,937.324,640.323,901.033,952.534,186.984,567.936,460.831,280.841,699.857,828.366,11.293,718.346,959.673,116.929,802.859
YBR028C,322.264,361.249,443.482,793.451,563.769,481.821,581.676,63.674,650.858,622.6155,414.906,326.652,297.874,243.034,254.942
YBR029C,121.631,124.947,155.334,249.537,232.911,141.41,150.014,190.148,244.819,278.294,174.524,156.303,229.872,162.316,127.982
YBR030W,197.009,237.003,326.628,45.014,320.446,17.472,219.722,232.437,225.285,131.205,149.462,985.259,210.491,20.082,176.353
YBR031W,415.047,480.891,678.915,1430.3,1520.08,774.395,671.885,630.027,563.09,609.5865,277.639,167.271,367.904,363.409,434.062
YBR032W,119.108,916.043,229.158,672.934,237.604,515.865,390.391,356.871,778.721,203.488,478.687,521.988,122.036,945.538,680.139
YBR033W,135.732,130.831,98.033,864.987,198.244,370.916,209.673,247.409,243.538,252.05349999999999,230.258,145.724,136.712,117.056,127.133
YBR034C,661.374,117.876,341.576,846.697,271.391,79.783,872.732,807.605,749.169,751.3085000000001,291.469,212.949,525.101,552.784,559.792
YBR035C,249.45,240.533,222.317,239.972,235.207,283.505,295.56,268.471,278.973,281.9945,338.506,317.82,293.929,315.79,291.343
YBR036C,188.901,158.922,153.868,173.753,222.716,227.383,217.643,212.708,218.649,229.20499999999998,258.372,251.668,227.004,232.947,231.711
YBR037C,317.849,31.315,288.895,143.412,221.761,667.373,912.369,997.881,106.854,130.1775,181.221,218.178,555.563,520.547,382.664
YBR038W,82.172,102.247,849.038,873.919,437.126,500.483,620.954,724.934,896.574,219.293,380.764,56.524,813.139,459.215,177.589
YBR039W,468.227,435.361,397.541,385.987,439.192,1005.89,936.744,831.839,969.151,1078.5500000000002,1028.46,880.831,728.126,634.079,563.054
YBR040W,418.299,196.004,271.566,418.669,529.555,229.248,377.033,676.063,576.768,537.2735,460.908,599.255,241.033,26.091,378.962
YBR041W,30.511,295.096,22.863,25.172,338.147,470.979,483.773,484.474,411.704,241.2845,325.872,316.031,282.128,288.931,280.782
YBR042C,330.048,378.915,509.726,767.608,425.152,438.656,541.164,469.638,486.822,380.461,327.619,303.126,316.375,304.932,305.133
YBR043C,759.177,787.943,685.271,540.571,308.913,291.213,316.818,322.122,361.742,367.0495,746.675,80.632,85.349,772.562,742.048
YBR044C,296.112,260.899,248.754,202.076,235.402,557.535,645.727,627.213,683.171,750.2545,879.793,834.932,39.801,294.233,283.842
YBR045C,566.508,267.094,137.938,555.254,149.948,138.163,103.979,774.935,902.869,873.559,160.257,623.992,696.977,688.376,640.376
YBR046C,677.098,521.529,372.994,178.01,129.823,152.725,129.112,126.514,133.308,133.534,351.995,417.787,532.124,644.093,700.61
YBR047W,241.018,208.599,143.0,660.799,746.918,911.812,75.926,662.905,648.391,714.3720000000001,126.232,105.409,178.679,258.632,290.202
YBR048W,672.12,748.957,1015.09,1892.49,2508.83,1386.13,1264.82,1215.5,1049.91,929.7315000000001,414.883,284.388,569.37,540.848,600.916
YBR049C,603.042,563.524,529.875,492.838,554.573,592.132,677.071,761.608,823.956,902.703,684.616,861.953,863.153,634.915,540.286
